Yr,Month,Fleet,Area,Length,Obs,Exp,Nsamp_adj
2007,8,16,2,220,0.0472565,0.0246212,0.01
2007,8,16,2,230,0.0196339,0.0179437,0.01
2007,8,16,2,240,0.012108,0.0140593,0.01
2007,8,16,2,250,0.00831528,0.0104307,0.01
2007,8,16,2,260,0.00380539,0.00660981,0.01
2007,8,16,2,270,0.00235458,0.00336661,0.01
2007,8,16,2,280,0.00173349,0.00133086,0.01
2007,8,16,2,290,0.000902735,0.000417734,0.01
2007,8,16,2,300,0.00136067,0.000141135,0.01
2007,8,16,2,310,0.000168288,9.97108e-05,0.01
2007,11,16,2,30,9.97108e-05,9.97226e-05,0.01
2007,11,16,2,40,9.97108e-05,0.000100469,0.01
2007,11,16,2,50,9.97108e-05,0.000121662,0.01
2007,11,16,2,60,0.000127241,0.00037233,0.01
2007,11,16,2,70,9.97108e-05,0.00158314,0.01
2007,11,16,2,80,9.97108e-05,0.00415708,0.01
2007,11,16,2,90,0.00131102,0.00886367,0.01
2007,11,16,2,100,0.00118588,0.0226891,0.01
2007,11,16,2,110,0.0206396,0.0505471,0.01
2007,11,16,2,120,0.00433783,0.0802777,0.01
2007,11,16,2,130,0.0369411,0.100267,0.01
2007,11,16,2,140,0.0506482,0.112638,0.01
2007,11,16,2,150,0.0736017,0.115178,0.01
2007,11,16,2,160,0.0858004,0.104438,0.01
2007,11,16,2,170,0.118952,0.0905042,0.01
2007,11,16,2,180,0.124291,0.0786658,0.01
2007,11,16,2,190,0.126926,0.0663388,0.01
2007,11,16,2,200,0.0971279,0.0512724,0.01
2007,11,16,2,210,0.0863979,0.0356327,0.01
2007,11,16,2,220,0.0516734,0.0238545,0.01
2007,11,16,2,230,0.0316784,0.0173357,0.01
2007,11,16,2,240,0.0276075,0.0135243,0.01
2007,11,16,2,250,0.0246512,0.0100123,0.01
2007,11,16,2,260,0.011509,0.00634896,0.01
2007,11,16,2,270,0.00769762,0.00324239,0.01
2007,11,16,2,280,0.00714342,0.00128765,0.01
2007,11,16,2,290,0.00467426,0.000407667,0.01
2007,11,16,2,300,0.00278154,0.000139975,0.01
2007,11,16,2,310,0.00179669,9.97108e-05,0.01
2008,2,16,2,30,9.97108e-05,0.000149207,0.01
2008,2,16,2,40,9.97108e-05,0.000130825,0.01
2008,2,16,2,50,9.97108e-05,0.000105884,0.01
2008,2,16,2,60,9.97108e-05,0.000183921,0.01
2008,2,16,2,70,9.97108e-05,0.000864844,0.01
2008,2,16,2,80,0.000728408,0.00356122,0.01
2008,2,16,2,90,0.000796986,0.00916806,0.01
2008,2,16,2,100,0.0142492,0.0195427,0.01
2008,2,16,2,110,0.0667462,0.04253,0.01
2008,2,16,2,120,0.0427963,0.0776926,0.01
2008,2,16,2,130,0.0902654,0.106668,0.01
2008,2,16,2,140,0.0734606,0.119153,0.01
2008,2,16,2,150,0.0868631,0.118557,0.01
2008,2,16,2,160,0.0775411,0.106535,0.01
2008,2,16,2,170,0.104253,0.0916407,0.01
2008,2,16,2,180,0.0914377,0.0787271,0.01
2008,2,16,2,190,0.0776823,0.0656138,0.01
2008,2,16,2,200,0.10512,0.050276,0.01
2008,2,16,2,210,0.0449675,0.034795,0.01
2008,2,16,2,220,0.0368447,0.0232696,0.01
2008,2,16,2,230,0.0179986,0.016878,0.01
2008,2,16,2,240,0.0169192,0.0131199,0.01
2008,2,16,2,250,0.0121099,0.00968757,0.01
2008,2,16,2,260,0.0164925,0.00613719,0.01
2008,2,16,2,270,0.0052437,0.00313395,0.01
2008,2,16,2,280,0.0101947,0.00124537,0.01
2008,2,16,2,290,0.00261449,0.000396064,0.01
2008,2,16,2,300,0.00207631,0.000138331,0.01
2008,2,16,2,310,0.00210022,9.97108e-05,0.01
2008,5,16,2,30,9.97108e-05,0.000102155,0.01
2008,5,16,2,40,9.97108e-05,0.000162255,0.01
2008,5,16,2,50,9.97108e-05,0.000568001,0.01
2008,5,16,2,60,9.97108e-05,0.00112184,0.01
2008,5,16,2,70,9.97108e-05,0.00104063,0.01
2008,5,16,2,80,0.00130374,0.0022289,0.01
2008,5,16,2,90,0.00143675,0.007627,0.01
2008,5,16,2,100,0.0305145,0.0184113,0.01
2008,5,16,2,110,0.0770473,0.0372599,0.01
2008,5,16,2,120,0.0414,0.069606,0.01
2008,5,16,2,130,0.0954779,0.106048,0.01
2008,5,16,2,140,0.0766202,0.1258,0.01
2008,5,16,2,150,0.0760464,0.124519,0.01
2008,5,16,2,160,0.0768728,0.109995,0.01
2008,5,16,2,170,0.101659,0.0937093,0.01
2008,5,16,2,180,0.102332,0.079654,0.01
2008,5,16,2,190,0.100739,0.0656079,0.01
2008,5,16,2,200,0.0607663,0.0498012,0.01
2008,5,16,2,210,0.0317573,0.0342742,0.01
2008,5,16,2,220,0.0493636,0.0228599,0.01
2008,5,16,2,230,0.0207055,0.0165304,0.01
2008,5,16,2,240,0.0266826,0.012794,0.01
2008,5,16,2,250,0.0134399,0.00941846,0.01
2008,5,16,2,260,0.0039012,0.00596443,0.01
2008,5,16,2,270,0.00196312,0.00305168,0.01
2008,5,16,2,280,0.00698096,0.00121754,0.01
2008,5,16,2,290,0.00229179,0.000389944,0.01
2008,5,16,2,300,9.97108e-05,0.000137688,0.01
2008,5,16,2,310,9.97108e-05,9.97108e-05,0.01
2008,8,16,2,30,9.97108e-05,9.99474e-05,0.01
2008,8,16,2,40,9.97108e-05,0.000110646,0.01
2008,8,16,2,50,9.97108e-05,0.00029219,0.01
2008,8,16,2,60,9.97108e-05,0.00133838,0.01
2008,8,16,2,70,9.97108e-05,0.00315358,0.01
2008,8,16,2,80,9.97108e-05,0.00383974,0.01
2008,8,16,2,90,0.000872699,0.0060307,0.01
2008,8,16,2,100,0.00941772,0.0154164,0.01
2008,8,16,2,110,0.0731582,0.0336458,0.01
2008,8,16,2,120,0.0325399,0.0622446,0.01
2008,8,16,2,130,0.105914,0.099564,0.01
2008,8,16,2,140,0.0964427,0.127821,0.01
2008,8,16,2,150,0.10171,0.131203,0.01
2008,8,16,2,160,0.0864726,0.115206,0.01
2008,8,16,2,170,0.0952423,0.0968752,0.01
2008,8,16,2,180,0.092576,0.0814482,0.01
2008,8,16,2,190,0.0752625,0.0663328,0.01
2008,8,16,2,200,0.0667218,0.0498651,0.01
2008,8,16,2,210,0.0558168,0.0340954,0.01
2008,8,16,2,220,0.0207052,0.0226526,0.01
2008,8,16,2,230,0.0285891,0.0163201,0.01
2008,8,16,2,240,0.0259495,0.0125743,0.01
2008,8,16,2,250,0.0129931,0.00922518,0.01
2008,8,16,2,260,0.0082067,0.00583618,0.01
2008,8,16,2,270,0.00549632,0.0029899,0.01
2008,8,16,2,280,0.000872699,0.00119676,0.01
2008,8,16,2,290,0.00216284,0.000385487,0.01
2008,8,16,2,300,0.00206941,0.000137244,0.01
2008,8,16,2,310,0.000210138,9.97108e-05,0.01
2008,11,16,2,30,9.97108e-05,9.97359e-05,0.01
2008,11,16,2,40,9.97108e-05,0.000101326,0.01
2008,11,16,2,50,9.97108e-05,0.00014639,0.01
2008,11,16,2,60,9.97108e-05,0.000676345,0.01
2008,11,16,2,70,9.97108e-05,0.00316234,0.01
2008,11,16,2,80,9.97108e-05,0.0075224,0.01
2008,11,16,2,90,0.00324845,0.0102875,0.01
2008,11,16,2,100,0.0216875,0.0146133,0.01
2008,11,16,2,110,0.0599126,0.0290973,0.01
2008,11,16,2,120,0.0276609,0.0556545,0.01
2008,11,16,2,130,0.097152,0.0911993,0.01
2008,11,16,2,140,0.0971024,0.124104,0.01
2008,11,16,2,150,0.0851419,0.135025,0.01
2008,11,16,2,160,0.0851444,0.120902,0.01
2008,11,16,2,170,0.0769514,0.100873,0.01
2008,11,16,2,180,0.0751909,0.083793,0.01
2008,11,16,2,190,0.0970874,0.0674999,0.01
2008,11,16,2,200,0.0991893,0.050271,0.01
2008,11,16,2,210,0.0438517,0.0341442,0.01
2008,11,16,2,220,0.039229,0.0225875,0.01
2008,11,16,2,230,0.0448869,0.0162119,0.01
2008,11,16,2,240,0.0195807,0.0124384,0.01
2008,11,16,2,250,0.00579876,0.00909516,0.01
2008,11,16,2,260,0.0101117,0.00574667,0.01
2008,11,16,2,270,0.00700386,0.0029465,0.01
2008,11,16,2,280,0.00198605,0.00118247,0.01
2008,11,16,2,290,0.000406902,0.000382596,0.01
2008,11,16,2,300,0.00080886,0.000136991,0.01
2008,11,16,2,310,0.00026819,9.97108e-05,0.01
2009,2,16,2,30,9.97108e-05,0.000146327,0.01
2009,2,16,2,40,9.97108e-05,0.000129146,0.01
2009,2,16,2,50,9.97108e-05,0.000110806,0.01
2009,2,16,2,60,9.97108e-05,0.000279121,0.01
2009,2,16,2,70,9.97108e-05,0.0017115,0.01
2009,2,16,2,80,9.97108e-05,0.00708896,0.01
2009,2,16,2,90,0.0164583,0.0157184,0.01
2009,2,16,2,100,0.0585762,0.0219218,0.01
2009,2,16,2,110,0.0391379,0.0296275,0.01
2009,2,16,2,120,0.053389,0.0496349,0.01
2009,2,16,2,130,0.0465366,0.0822386,0.01
2009,2,16,2,140,0.0693794,0.116544,0.01
2009,2,16,2,150,0.0594749,0.134183,0.01
2009,2,16,2,160,0.125718,0.125064,0.01
2009,2,16,2,170,0.0520584,0.105112,0.01
2009,2,16,2,180,0.135906,0.0864493,0.01
2009,2,16,2,190,0.0509433,0.0688326,0.01
2009,2,16,2,200,0.118667,0.0507742,0.01
2009,2,16,2,210,0.0543208,0.0342388,0.01
2009,2,16,2,220,0.0585461,0.0225312,0.01
2009,2,16,2,230,0.022571,0.0160986,0.01
2009,2,16,2,240,0.0155137,0.012297,0.01
2009,2,16,2,250,0.00873062,0.0089584,0.01
2009,2,16,2,260,0.000452033,0.0056464,0.01
2009,2,16,2,270,0.00269544,0.00289137,0.01
2009,2,16,2,280,0.00154087,0.00116007,0.01
2009,2,16,2,290,0.0059916,0.000376281,0.01
2009,2,16,2,300,0.00139758,0.000136076,0.01
2009,2,16,2,310,0.00139758,9.97108e-05,0.01
2009,5,16,2,30,9.97108e-05,0.000102007,0.01
2009,5,16,2,40,9.97108e-05,0.000158487,0.01
2009,5,16,2,50,9.97108e-05,0.000540645,0.01
2009,5,16,2,60,9.97108e-05,0.00108592,0.01
2009,5,16,2,70,9.97108e-05,0.00132298,0.01
2009,5,16,2,80,0.00753632,0.00434031,0.01
2009,5,16,2,90,0.00190862,0.01463,0.01
2009,5,16,2,100,0.0276353,0.0290713,0.01
2009,5,16,2,110,0.0489401,0.039235,0.01
2009,5,16,2,120,0.051553,0.0506595,0.01
2009,5,16,2,130,0.0549698,0.0747633,0.01
2009,5,16,2,140,0.0845153,0.106936,0.01
2009,5,16,2,150,0.0847162,0.128921,0.01
2009,5,16,2,160,0.0943637,0.126018,0.01
2009,5,16,2,170,0.104011,0.108466,0.01
2009,5,16,2,180,0.109639,0.089046,0.01
2009,5,16,2,190,0.0881331,0.0701121,0.01
2009,5,16,2,200,0.089741,0.0511861,0.01
2009,5,16,2,210,0.0433124,0.0342428,0.01
2009,5,16,2,220,0.0254244,0.0223832,0.01
2009,5,16,2,230,0.031856,0.0158903,0.01
2009,5,16,2,240,0.0113551,0.0120674,0.01
2009,5,16,2,250,0.00733533,0.00875388,0.01
2009,5,16,2,260,0.00572741,0.00550648,0.01
2009,5,16,2,270,0.00492346,0.00282084,0.01
2009,5,16,2,280,0.0210026,0.00113503,0.01
2009,5,16,2,290,0.000300702,0.000370531,0.01
2009,5,16,2,300,0.000501688,0.000135446,0.01
2009,5,16,2,310,9.97108e-05,9.97108e-05,0.01
2009,8,16,2,30,9.97108e-05,9.99314e-05,0.01
2009,8,16,2,40,9.97108e-05,0.00010991,0.01
2009,8,16,2,50,9.97108e-05,0.000279368,0.01
2009,8,16,2,60,9.97108e-05,0.00126086,0.01
2009,8,16,2,70,9.97108e-05,0.00305566,0.01
2009,8,16,2,80,0.0380337,0.00459745,0.01
2009,8,16,2,90,0.000829187,0.0106548,0.01
2009,8,16,2,100,0.0272233,0.0275522,0.01
2009,8,16,2,110,0.04148,0.0478409,0.01
2009,8,16,2,120,0.0316107,0.0607883,0.01
2009,8,16,2,130,0.0923832,0.0746082,0.01
2009,8,16,2,140,0.088741,0.0984869,0.01
2009,8,16,2,150,0.113855,0.120809,0.01
2009,8,16,2,160,0.0950801,0.123434,0.01
2009,8,16,2,170,0.0970573,0.109997,0.01
2009,8,16,2,180,0.0977868,0.0912214,0.01
2009,8,16,2,190,0.0666933,0.0713472,0.01
2009,8,16,2,200,0.0810944,0.0515748,0.01
2009,8,16,2,210,0.0489056,0.0342269,0.01
2009,8,16,2,220,0.0426135,0.022218,0.01
2009,8,16,2,230,0.00804721,0.0156639,0.01
2009,8,16,2,240,0.00609434,0.0118225,0.01
2009,8,16,2,250,0.00988458,0.00853857,0.01
2009,8,16,2,260,0.00376989,0.00535927,0.01
2009,8,16,2,270,0.00743269,0.00274577,0.01
2009,8,16,2,280,0.00022205,0.00110777,0.01
2009,8,16,2,290,9.97108e-05,0.000364064,0.01
2009,8,16,2,300,0.000464449,0.000134704,0.01
2009,8,16,2,310,9.97108e-05,9.97108e-05,0.01
2005,2,17,2,30,9.97108e-05,0.00140749,0.001
2005,2,17,2,40,9.97108e-05,0.000413354,0.001
2005,2,17,2,50,9.97108e-05,0.000129053,0.001
2005,2,17,2,60,9.97108e-05,0.000289866,0.001
2005,2,17,2,70,9.97108e-05,0.000975747,0.001
2005,2,17,2,80,0.00212224,0.00230258,0.001
2005,2,17,2,90,0.00616731,0.00338393,0.001
2005,2,17,2,100,0.0304377,0.00382252,0.001
2005,2,17,2,110,0.0122349,0.00490661,0.001
2005,2,17,2,120,0.103249,0.00733734,0.001
2005,2,17,2,130,0.0425729,0.0105551,0.001
2005,2,17,2,140,0.081001,0.0150897,0.001
2005,2,17,2,150,0.174037,0.0228344,0.001
2005,2,17,2,160,0.0971813,0.0346256,0.001
2005,2,17,2,170,0.0749334,0.0497324,0.001
2005,2,17,2,180,0.127519,0.0677578,0.001
2005,2,17,2,190,0.0425729,0.0868794,0.001
2005,2,17,2,200,0.0627982,0.0990591,0.001
2005,2,17,2,210,0.0729109,0.0977746,0.001
2005,2,17,2,220,0.0284152,0.0908079,0.001
2005,2,17,2,230,0.00818984,0.0890172,0.001
2005,2,17,2,240,0.0183025,0.0896136,0.001
2005,2,17,2,250,0.00616731,0.0826087,0.001
2005,2,17,2,260,0.00414478,0.0644643,0.001
2005,2,17,2,270,0.00212224,0.0410307,0.001
2005,2,17,2,280,9.97108e-05,0.0209431,0.001
2005,2,17,2,290,0.00212224,0.0085227,0.001
2005,2,17,2,300,9.97108e-05,0.00278743,0.001
2005,2,17,2,310,9.97108e-05,0.000927838,0.001
2006,2,17,2,30,9.97108e-05,0.00188312,0.001
2006,2,17,2,40,9.97108e-05,0.000527162,0.001
2006,2,17,2,50,9.97108e-05,0.00013551,0.001
2006,2,17,2,60,9.97108e-05,0.000322669,0.001
2006,2,17,2,70,9.97108e-05,0.00112715,0.001
2006,2,17,2,80,9.97108e-05,0.0026862,0.001
2006,2,17,2,90,9.97108e-05,0.00397323,0.001
2006,2,17,2,100,9.97108e-05,0.00455543,0.001
2006,2,17,2,110,9.97108e-05,0.00598377,0.001
2006,2,17,2,120,9.97108e-05,0.00905995,0.001
2006,2,17,2,130,0.0454227,0.012898,0.001
2006,2,17,2,140,0.0454227,0.0174555,0.001
2006,2,17,2,150,0.0907461,0.02415,0.001
2006,2,17,2,160,0.0907461,0.0345607,0.001
2006,2,17,2,170,0.226715,0.0501088,0.001
2006,2,17,2,180,0.0907461,0.0705759,0.001
2006,2,17,2,190,0.0907461,0.0908045,0.001
2006,2,17,2,200,0.226715,0.100729,0.001
2006,2,17,2,210,0.0454227,0.0959305,0.001
2006,2,17,2,220,0.0454227,0.0868419,0.001
2006,2,17,2,230,9.97108e-05,0.0846161,0.001
2006,2,17,2,240,9.97108e-05,0.0856032,0.001
2006,2,17,2,250,9.97108e-05,0.0794816,0.001
2006,2,17,2,260,9.97108e-05,0.0625864,0.001
2006,2,17,2,270,9.97108e-05,0.0402761,0.001
2006,2,17,2,280,9.97108e-05,0.0208002,0.001
2006,2,17,2,290,9.97108e-05,0.00855752,0.001
2006,2,17,2,300,9.97108e-05,0.00282391,0.001
2006,2,17,2,310,9.97108e-05,0.000946175,0.001
2006,5,17,2,30,9.97108e-05,0.000165779,0.001
2006,5,17,2,40,9.97108e-05,0.000704047,0.001
2006,5,17,2,50,9.97108e-05,0.00199082,0.001
2006,5,17,2,60,9.97108e-05,0.00204567,0.001
2006,5,17,2,70,9.97108e-05,0.00112031,0.001
2006,5,17,2,80,9.97108e-05,0.00168362,0.001
2006,5,17,2,90,0.00566669,0.0035969,0.001
2006,5,17,2,100,9.97108e-05,0.0054243,0.001
2006,5,17,2,110,0.0217491,0.00677211,0.001
2006,5,17,2,120,0.0916456,0.00911171,0.001
2006,5,17,2,130,0.101543,0.013193,0.001
2006,5,17,2,140,0.0860787,0.0183993,0.001
2006,5,17,2,150,0.0749447,0.0251206,0.001
2006,5,17,2,160,0.0910271,0.0351471,0.001
2006,5,17,2,170,0.12381,0.0502625,0.001
2006,5,17,2,180,0.0539139,0.07053,0.001
2006,5,17,2,190,0.112676,0.0909341,0.001
2006,5,17,2,200,0.0749447,0.100977,0.001
2006,5,17,2,210,0.0749447,0.0958423,0.001
2006,5,17,2,220,0.0372129,0.0861265,0.001
2006,5,17,2,230,0.0106151,0.0834081,0.001
2006,5,17,2,240,0.0211305,0.0842703,0.001
2006,5,17,2,250,0.00566669,0.0783542,0.001
2006,5,17,2,260,0.00566669,0.0618491,0.001
2006,5,17,2,270,9.97108e-05,0.0399279,0.001
2006,5,17,2,280,9.97108e-05,0.0206997,0.001
2006,5,17,2,290,0.00566669,0.00855323,0.001
2006,5,17,2,300,9.97108e-05,0.00283542,0.001
2006,5,17,2,310,9.97108e-05,0.000954995,0.001
2006,5,18,2,30,9.97108e-05,0.000864966,0.001
2006,5,18,2,40,0.0129471,0.00901921,0.001
2006,5,18,2,50,0.0771845,0.0332513,0.001
2006,5,18,2,60,0.0940766,0.0384095,0.001
2006,5,18,2,70,0.298209,0.021503,0.001
2006,5,18,2,80,0.0981213,0.0329967,0.001
2006,5,18,2,90,0.0595789,0.0673272,0.001
2006,5,18,2,100,9.97108e-05,0.089,0.001
2006,5,18,2,110,0.0298394,0.090373,0.001
2006,5,18,2,120,0.0129471,0.0921529,0.001
2006,5,18,2,130,0.0298394,0.0948924,0.001
2006,5,18,2,140,9.97108e-05,0.088355,0.001
2006,5,18,2,150,9.97108e-05,0.0774195,0.001
2006,5,18,2,160,0.0257947,0.067649,0.001
2006,5,18,2,170,0.0724264,0.0586244,0.001
2006,5,18,2,180,0.0426868,0.0487176,0.001
2006,5,18,2,190,9.97108e-05,0.0366684,0.001
2006,5,18,2,200,9.97108e-05,0.0236293,0.001
2006,5,18,2,210,9.97108e-05,0.0130158,0.001
2006,5,18,2,220,0.0298394,0.00682058,0.001
2006,5,18,2,230,0.0298394,0.00390821,0.001
2006,5,18,2,240,0.0129471,0.0023963,0.001
2006,5,18,2,250,9.97108e-05,0.00139785,0.001
2006,5,18,2,260,0.0426868,0.000732719,0.001
2006,5,18,2,270,0.0298394,0.000357288,0.001
2006,5,18,2,280,9.97108e-05,0.000186636,0.001
2006,5,18,2,290,9.97108e-05,0.000124281,0.001
2006,5,18,2,300,9.97108e-05,0.000105615,0.001
2006,5,18,2,310,9.97108e-05,0.000101291,0.001
2010,2,18,2,30,9.97108e-05,0.0147531,0.001
2010,2,18,2,40,9.97108e-05,0.00458829,0.001
2010,2,18,2,50,0.0685913,0.000722424,0.001
2010,2,18,2,60,0.199853,0.00488956,0.001
2010,2,18,2,70,0.264468,0.023309,0.001
2010,2,18,2,80,0.239178,0.0580188,0.001
2010,2,18,2,90,0.0412693,0.0816968,0.001
2010,2,18,2,100,0.0157923,0.0846384,0.001
2010,2,18,2,110,9.97108e-05,0.0934933,0.001
2010,2,18,2,120,9.97108e-05,0.10554,0.001
2010,2,18,2,130,0.0255767,0.100079,0.001
2010,2,18,2,140,9.97108e-05,0.0852054,0.001
2010,2,18,2,150,0.00988427,0.077611,0.001
2010,2,18,2,160,0.0157923,0.0740751,0.001
2010,2,18,2,170,9.97108e-05,0.0652583,0.001
2010,2,18,2,180,9.97108e-05,0.050402,0.001
2010,2,18,2,190,0.0157923,0.0339567,0.001
2010,2,18,2,200,0.0255767,0.0198935,0.001
2010,2,18,2,210,0.0157923,0.0102884,0.001
2010,2,18,2,220,9.97108e-05,0.00511689,0.001
2010,2,18,2,230,9.97108e-05,0.00274434,0.001
2010,2,18,2,240,0.0451457,0.00158753,0.001
2010,2,18,2,250,9.97108e-05,0.00090767,0.001
2010,2,18,2,260,0.0157923,0.000489487,0.001
2010,2,18,2,270,9.97108e-05,0.000259762,0.001
2010,2,18,2,280,9.97108e-05,0.000154838,0.001
2010,2,18,2,290,9.97108e-05,0.000115701,0.001
2010,2,18,2,300,9.97108e-05,0.00010366,0.001
2010,2,18,2,310,9.97108e-05,0.000100803,0.001
2010,5,18,2,30,9.97108e-05,0.000662533,0.001
2010,5,18,2,40,9.97108e-05,0.0066605,0.001
2010,5,18,2,50,0.0618575,0.0245063,0.001
2010,5,18,2,60,0.172771,0.02861,0.001
2010,5,18,2,70,0.300117,0.0182105,0.001
2010,5,18,2,80,0.213154,0.0334139,0.001
2010,5,18,2,90,0.0240509,0.0695325,0.001
2010,5,18,2,100,0.0127019,0.0935345,0.001
2010,5,18,2,110,0.0240509,0.098304,0.001
2010,5,18,2,120,0.0114487,0.102287,0.001
2010,5,18,2,130,0.0480021,0.102085,0.001
2010,5,18,2,140,0.0227977,0.0896005,0.001
2010,5,18,2,150,0.0227977,0.0768602,0.001
2010,5,18,2,160,0.0253041,0.0699157,0.001
2010,5,18,2,170,0.0114487,0.0620309,0.001
2010,5,18,2,180,9.97108e-05,0.0491043,0.001
2010,5,18,2,190,0.0114487,0.0335798,0.001
2010,5,18,2,200,0.0127019,0.0197062,0.001
2010,5,18,2,210,9.97108e-05,0.0101402,0.001
2010,5,18,2,220,9.97108e-05,0.00500504,0.001
2010,5,18,2,230,9.97108e-05,0.00266051,0.001
2010,5,18,2,240,0.0114487,0.00152749,0.001
2010,5,18,2,250,0.0127019,0.000870179,0.001
2010,5,18,2,260,9.97108e-05,0.000470089,0.001
2010,5,18,2,270,9.97108e-05,0.000251617,0.001
2010,5,18,2,280,9.97108e-05,0.000152071,0.001
2010,5,18,2,290,9.97108e-05,0.000114932,0.001
2010,5,18,2,300,9.97108e-05,0.000103483,0.001
2010,5,18,2,310,9.97108e-05,0.000100759,0.001
2010,11,18,2,30,9.97108e-05,0.000105233,0.001
2010,11,18,2,40,0.0317997,0.000258914,0.001
2010,11,18,2,50,0.135888,0.00231143,0.001
2010,11,18,2,60,0.0724883,0.0140739,0.001
2010,11,18,2,70,0.0724883,0.0405293,0.001
2010,11,18,2,80,9.97108e-05,0.0581647,0.001
2010,11,18,2,90,0.0566382,0.0570383,0.001
2010,11,18,2,100,0.0724883,0.0693464,0.001
2010,11,18,2,110,0.0497766,0.0968304,0.001
2010,11,18,2,120,0.0407883,0.111779,0.001
2010,11,18,2,130,0.0159496,0.109593,0.001
2010,11,18,2,140,0.0814766,0.0989622,0.001
2010,11,18,2,150,0.0407883,0.0847235,0.001
2010,11,18,2,160,0.0407883,0.0712702,0.001
2010,11,18,2,170,0.0407883,0.060214,0.001
2010,11,18,2,180,0.0407883,0.0483849,0.001
2010,11,18,2,190,0.0249381,0.0341584,0.001
2010,11,18,2,200,0.124292,0.0204034,0.001
2010,11,18,2,210,0.0159496,0.0105118,0.001
2010,11,18,2,220,0.0249381,0.00513319,0.001
2010,11,18,2,230,9.97108e-05,0.00267794,0.001
2010,11,18,2,240,9.97108e-05,0.00150915,0.001
2010,11,18,2,250,0.0159496,0.000849432,0.001
2010,11,18,2,260,9.97108e-05,0.000457096,0.001
2010,11,18,2,270,9.97108e-05,0.000245766,0.001
2010,11,18,2,280,9.97108e-05,0.000150064,0.001
2010,11,18,2,290,9.97108e-05,0.000114396,0.001
2010,11,18,2,300,9.97108e-05,0.00010337,0.001
2010,11,18,2,310,9.97108e-05,0.000100738,0.001
2011,5,18,2,30,0.0121865,0.000493319,0.001
2011,5,18,2,40,9.97108e-05,0.00468856,0.001
2011,5,18,2,50,0.0526982,0.0171868,0.001
2011,5,18,2,60,0.104492,0.0202888,0.001
2011,5,18,2,70,0.271361,0.0145366,0.001
2011,5,18,2,80,0.1255,0.0301939,0.001
2011,5,18,2,90,0.0931542,0.0634272,0.001
2011,5,18,2,100,0.0245468,0.085832,0.001
2011,5,18,2,110,0.0395329,0.0921897,0.001
2011,5,18,2,120,0.0353457,0.101113,0.001
2011,5,18,2,130,0.0321731,0.109764,0.001
2011,5,18,2,140,0.06398,0.105388,0.001
2011,5,18,2,150,9.97108e-05,0.0919338,0.001
2011,5,18,2,160,0.0637136,0.0763138,0.001
2011,5,18,2,170,0.0331947,0.0615421,0.001
2011,5,18,2,180,0.00745956,0.0479669,0.001
2011,5,18,2,190,0.024007,0.0340545,0.001
2011,5,18,2,200,9.97108e-05,0.0207376,0.001
2011,5,18,2,210,0.00745956,0.0108362,0.001
2011,5,18,2,220,0.00799936,0.00529647,0.001
2011,5,18,2,230,9.97108e-05,0.00272449,0.001
2011,5,18,2,240,9.97108e-05,0.00150553,0.001
2011,5,18,2,250,9.97108e-05,0.000834773,0.001
2011,5,18,2,260,9.97108e-05,0.000445949,0.001
2011,5,18,2,270,9.97108e-05,0.000240055,0.001
2011,5,18,2,280,9.97108e-05,0.000147805,0.001
2011,5,18,2,290,9.97108e-05,0.000113667,0.001
2011,5,18,2,300,9.97108e-05,0.000103173,0.001
2011,5,18,2,310,9.97108e-05,0.000100677,0.001
2011,8,18,2,30,9.97108e-05,0.000137627,0.001
2011,8,18,2,40,9.97108e-05,0.000887617,0.001
2011,8,18,2,50,0.0307799,0.00684198,0.001
2011,8,18,2,60,0.0307799,0.0226311,0.001
2011,8,18,2,70,0.0138665,0.0316611,0.001
2011,8,18,2,80,0.0292066,0.0292104,0.001
2011,8,18,2,90,0.0736538,0.0448809,0.001
2011,8,18,2,100,9.97108e-05,0.0774823,0.001
2011,8,18,2,110,0.0276333,0.0985333,0.001
2011,8,18,2,120,0.0429734,0.104584,0.001
2011,8,18,2,130,0.0842738,0.108491,0.001
2011,8,18,2,140,0.102761,0.106795,0.001
2011,8,18,2,150,0.116527,0.095985,0.001
2011,8,18,2,160,0.113381,0.080255,0.001
2011,8,18,2,170,0.070507,0.0640227,0.001
2011,8,18,2,180,0.101187,0.0490525,0.001
2011,8,18,2,190,0.0461202,0.0345494,0.001
2011,8,18,2,200,0.0307799,0.0211099,0.001
2011,8,18,2,210,0.0138665,0.0111154,0.001
2011,8,18,2,220,9.97108e-05,0.00545669,0.001
2011,8,18,2,230,0.0138665,0.00279523,0.001
2011,8,18,2,240,0.0276333,0.0015295,0.001
2011,8,18,2,250,0.0138665,0.00084049,0.001
2011,8,18,2,260,9.97108e-05,0.000446549,0.001
2011,8,18,2,270,9.97108e-05,0.000239869,0.001
2011,8,18,2,280,0.0154398,0.000147702,0.001
2011,8,18,2,290,9.97108e-05,0.00011365,0.001
2011,8,18,2,300,9.97108e-05,0.000103176,0.001
2011,8,18,2,310,9.97108e-05,0.000100682,0.001
2013,5,18,2,30,9.97108e-05,0.000524943,0.001
2013,5,18,2,40,9.97108e-05,0.00505688,0.001
2013,5,18,2,50,0.0702056,0.0185478,0.001
2013,5,18,2,60,0.102322,0.02175,0.001
2013,5,18,2,70,0.135811,0.0145532,0.001
2013,5,18,2,80,0.14059,0.0281571,0.001
